city,team,team_name,year,total,home,away,week,weekly_attendance
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,6,NA
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,7,72912
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,8,70524
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,9,64351
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,10,64113
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,11,69596
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,12,65696
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,13,58221
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,14,62138
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,15,51295
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,16,63734
Tampa Bay,Tampa Bay,Buccaneers,2015,1041376,492460,548916,17,74169
Nashville,Tennessee,Titans,2015,1045359,498435,546924,1,63945
Nashville,Tennessee,Titans,2015,1045359,498435,546924,2,67431
Nashville,Tennessee,Titans,2015,1045359,498435,546924,3,65920
Nashville,Tennessee,Titans,2015,1045359,498435,546924,4,NA
Nashville,Tennessee,Titans,2015,1045359,498435,546924,5,65670
Nashville,Tennessee,Titans,2015,1045359,498435,546924,6,62342
Nashville,Tennessee,Titans,2015,1045359,498435,546924,7,63329
Nashville,Tennessee,Titans,2015,1045359,498435,546924,8,71630
Nashville,Tennessee,Titans,2015,1045359,498435,546924,9,73075
Nashville,Tennessee,Titans,2015,1045359,498435,546924,10,63591
Nashville,Tennessee,Titans,2015,1045359,498435,546924,11,60121
Nashville,Tennessee,Titans,2015,1045359,498435,546924,12,58075
Nashville,Tennessee,Titans,2015,1045359,498435,546924,13,57355
Nashville,Tennessee,Titans,2015,1045359,498435,546924,14,78160
Nashville,Tennessee,Titans,2015,1045359,498435,546924,15,66829
Nashville,Tennessee,Titans,2015,1045359,498435,546924,16,62153
Nashville,Tennessee,Titans,2015,1045359,498435,546924,17,65733
Washington,Washington,Redskins,2015,1196087,609672,586415,1,76512
Washington,Washington,Redskins,2015,1196087,609672,586415,2,72460
Washington,Washington,Redskins,2015,1196087,609672,586415,3,76081
Washington,Washington,Redskins,2015,1196087,609672,586415,4,74767
Washington,Washington,Redskins,2015,1196087,609672,586415,5,70178
Washington,Washington,Redskins,2015,1196087,609672,586415,6,78160
Washington,Washington,Redskins,2015,1196087,609672,586415,7,72912
Washington,Washington,Redskins,2015,1196087,609672,586415,8,NA
Washington,Washington,Redskins,2015,1196087,609672,586415,9,66829
Washington,Washington,Redskins,2015,1196087,609672,586415,10,75086
Washington,Washington,Redskins,2015,1196087,609672,586415,11,74418
Washington,Washington,Redskins,2015,1196087,609672,586415,12,77367
Washington,Washington,Redskins,2015,1196087,609672,586415,13,80444
Washington,Washington,Redskins,2015,1196087,609672,586415,14,61026
Washington,Washington,Redskins,2015,1196087,609672,586415,15,80124
Washington,Washington,Redskins,2015,1196087,609672,586415,16,69596
Washington,Washington,Redskins,2015,1196087,609672,586415,17,90127
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,1,64864
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,2,64230
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,3,68647
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,4,64622
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,5,70178
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,6,64709
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,7,65089
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,8,74088
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,9,NA
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,10,65127
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,11,66808
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,12,69233
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,13,64939
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,14,65750
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,15,65072
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,16,69050
Arizona,Arizona,Cardinals,2016,1083135,518652,564483,17,80729
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,1,69382
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,2,54081
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,3,73003
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,4,70508
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,5,76802
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,6,69071
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,7,69832
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,8,70165
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,9,57797
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,10,69596
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,11,NA
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,12,69233
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,13,69879
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,14,82495
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,15,70164
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,16,73549
Atlanta,Atlanta,Falcons,2016,1116392,559998,556394,17,70835
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,1,71104
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,2,67431
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,3,60127
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,4,71152
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,5,71318
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,6,78487
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,7,78160
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,8,NA
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,9,71286
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,10,70921
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,11,93056
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,12,70903
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,13,70916
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,14,66829
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,15,71223
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,16,66276
Baltimore,Baltimore,Ravens,2016,1134133,568823,565310,17,54944
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,1,71104
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,2,70256
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,3,68647
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,4,66829
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,5,83679
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,6,70003
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,7,65658
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,8,70442
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,9,69084
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,10,NA
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,11,61356
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,12,67849
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,13,54759
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,14,69657
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,15,66529
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,16,64690
Buffalo,Buffalo,Bills,2016,1098702,548073,550629,17,78160
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,1,76843
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,2,74143
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,3,73813
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,4,70508
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,5,73425
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,6,73138
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,7,NA
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,8,74088
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,9,86109
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,10,74181
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,11,73288
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,12,54909
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,13,69104
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,14,73856
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,15,76689
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,16,73549
Charlotte,Carolina,Panthers,2016,1159680,590343,569337,17,62037
Chicago,Chicago,Bears,2016,1060607,482951,577656,1,71933
Chicago,Chicago,Bears,2016,1060607,482951,577656,2,62268
Chicago,Chicago,Bears,2016,1060607,482951,577656,3,90554
Chicago,Chicago,Bears,2016,1060607,482951,577656,4,60841
Chicago,Chicago,Bears,2016,1060607,482951,577656,5,66622
Chicago,Chicago,Bears,2016,1060607,482951,577656,6,61054
Chicago,Chicago,Bears,2016,1060607,482951,577656,7,78217
Chicago,Chicago,Bears,2016,1060607,482951,577656,8,60422
Chicago,Chicago,Bears,2016,1060607,482951,577656,9,NA
Chicago,Chicago,Bears,2016,1060607,482951,577656,10,62898
Chicago,Chicago,Bears,2016,1060607,482951,577656,11,78898
Chicago,Chicago,Bears,2016,1060607,482951,577656,12,59494
Chicago,Chicago,Bears,2016,1060607,482951,577656,13,59782
Chicago,Chicago,Bears,2016,1060607,482951,577656,14,61726
Chicago,Chicago,Bears,2016,1060607,482951,577656,15,61137
Chicago,Chicago,Bears,2016,1060607,482951,577656,16,57953
Chicago,Chicago,Bears,2016,1060607,482951,577656,17,66808
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,1,78160
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,2,65072
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,3,63850
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,4,60834
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,5,91653
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,6,66829
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,7,65047
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,8,84488
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,9,NA
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,10,76218
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,11,61356
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,12,70903
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,13,55456
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,14,60028
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,15,62096
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,16,71836
Cincinnati,Cincinnati,Bengals,2016,1088770,508071,580699,17,54944
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,1,69596
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,2,67431
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,3,65176
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,4,76249
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,5,67431
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,6,60897
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,7,65047
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,8,67431
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,9,67431
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,10,70921
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,11,67431
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,12,60034
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,13,NA
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,14,60028
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,15,66529
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,16,57272
Cleveland,Cleveland,Browns,2016,1044825,514489,530336,17,55921
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,1,92867
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,2,80612
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,3,90554
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,4,70178
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,5,91653
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,6,78481
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,7,NA
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,8,93103
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,9,67431
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,10,67737
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,11,93056
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,12,93099
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,13,66860
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,14,80874
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,15,93101
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,16,92885
Dallas,Dallas,Cowboys,2016,1322087,740318,581769,17,69596
Denver,Denver,Broncos,2016,1133943,614193,519750,1,76843
Denver,Denver,Broncos,2016,1133943,614193,519750,2,76379
Denver,Denver,Broncos,2016,1133943,614193,519750,3,63850
Denver,Denver,Broncos,2016,1133943,614193,519750,4,60375
Denver,Denver,Broncos,2016,1133943,614193,519750,5,76802
Denver,Denver,Broncos,2016,1133943,614193,519750,6,58904
Denver,Denver,Broncos,2016,1133943,614193,519750,7,76865
Denver,Denver,Broncos,2016,1133943,614193,519750,8,76756
Denver,Denver,Broncos,2016,1133943,614193,519750,9,54957
Denver,Denver,Broncos,2016,1133943,614193,519750,10,73138
Denver,Denver,Broncos,2016,1133943,614193,519750,11,NA
Denver,Denver,Broncos,2016,1133943,614193,519750,12,76819
Denver,Denver,Broncos,2016,1133943,614193,519750,13,63075
Denver,Denver,Broncos,2016,1133943,614193,519750,14,68780
Denver,Denver,Broncos,2016,1133943,614193,519750,15,76893
Denver,Denver,Broncos,2016,1133943,614193,519750,16,76671
Denver,Denver,Broncos,2016,1133943,614193,519750,17,76836
Detroit,Detroit,Lions,2016,1075305,486342,588963,1,65566
Detroit,Detroit,Lions,2016,1075305,486342,588963,2,58466
Detroit,Detroit,Lions,2016,1075305,486342,588963,3,78411
Detroit,Detroit,Lions,2016,1075305,486342,588963,4,60841
Detroit,Detroit,Lions,2016,1075305,486342,588963,5,58047
Detroit,Detroit,Lions,2016,1075305,486342,588963,6,56018
Detroit,Detroit,Lions,2016,1075305,486342,588963,7,60461
Detroit,Detroit,Lions,2016,1075305,486342,588963,8,71882
Detroit,Detroit,Lions,2016,1075305,486342,588963,9,66807
Detroit,Detroit,Lions,2016,1075305,486342,588963,10,NA
Detroit,Detroit,Lions,2016,1075305,486342,588963,11,61486
Detroit,Detroit,Lions,2016,1075305,486342,588963,12,63793
Detroit,Detroit,Lions,2016,1075305,486342,588963,13,73137
Detroit,Detroit,Lions,2016,1075305,486342,588963,14,61726
Detroit,Detroit,Lions,2016,1075305,486342,588963,15,79434
Detroit,Detroit,Lions,2016,1075305,486342,588963,16,92885
Detroit,Detroit,Lions,2016,1075305,486342,588963,17,66345
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,1,63179
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,2,66813
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,3,78411
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,4,NA
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,5,78401
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,6,78481
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,7,78217
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,8,70165
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,9,78437
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,10,69116
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,11,77137
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,12,69596
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,13,77867
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,14,78057
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,15,61137
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,16,77856
Green Bay,Green Bay,Packers,2016,1169215,625727,543488,17,66345
Houston,Houston,Texans,2016,1132210,574947,557263,1,71933
Houston,Houston,Texans,2016,1132210,574947,557263,2,71890
Houston,Houston,Texans,2016,1132210,574947,557263,3,66829
Houston,Houston,Texans,2016,1132210,574947,557263,4,71815
Houston,Houston,Texans,2016,1132210,574947,557263,5,66683
Houston,Houston,Texans,2016,1132210,574947,557263,6,71891
Houston,Houston,Texans,2016,1132210,574947,557263,7,76865
Houston,Houston,Texans,2016,1132210,574947,557263,8,71882
Houston,Houston,Texans,2016,1132210,574947,557263,9,NA
Houston,Houston,Texans,2016,1132210,574947,557263,10,62091
Houston,Houston,Texans,2016,1132210,574947,557263,11,76473
Houston,Houston,Texans,2016,1132210,574947,557263,12,71897
Houston,Houston,Texans,2016,1132210,574947,557263,13,77867
Houston,Houston,Texans,2016,1132210,574947,557263,14,65250
Houston,Houston,Texans,2016,1132210,574947,557263,15,71803
Houston,Houston,Texans,2016,1132210,574947,557263,16,71836
Houston,Houston,Texans,2016,1132210,574947,557263,17,65205
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,1,65566
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,2,76379
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,3,64747
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,4,83764
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,5,66622
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,6,71891
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,7,65470
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,8,65417
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,9,78437
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,10,NA
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,11,65048
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,12,66583
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,13,78160
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,14,65250
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,15,66820
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,16,54896
Indianapolis,Indianapolis,Colts,2016,1100210,524393,575817,17,65160
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,1,63179
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,2,52165
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,3,60127
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,4,83764
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,5,NA
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,6,61054
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,7,62614
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,8,61619
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,9,73294
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,10,62091
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,11,61486
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,12,67849
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,13,63075
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,14,62701
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,15,71803
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,16,59621
Jacksonville,Jacksonville,Jaguars,2016,1031602,517172,514430,17,65160
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,1,73238
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,2,71890
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,3,71587
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,4,61278
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,5,NA
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,6,54211
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,7,76282
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,8,65417
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,9,73294
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,10,74181
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,11,72277
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,12,76819
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,13,69879
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,14,75191
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,15,68084
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,16,76671
Kansas City,Kansas City,Chiefs,2016,1115214,586624,528590,17,54915
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,1,70178
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,2,91046
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,3,55009
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,4,64622
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,5,83679
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,6,56018
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,7,74121
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,8,NA
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,9,86109
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,10,78160
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,11,83483
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,12,73067
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,13,66829
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,14,82495
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,15,69067
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,16,83656
Los Angeles,Los Angeles,Rams,2016,1198268,665318,532950,17,80729
Miami,Miami,Dolphins,2016,1073132,524101,549031,1,69012
Miami,Miami,Dolphins,2016,1073132,524101,549031,2,66829
Miami,Miami,Dolphins,2016,1073132,524101,549031,3,65176
Miami,Miami,Dolphins,2016,1073132,524101,549031,4,60834
Miami,Miami,Dolphins,2016,1073132,524101,549031,5,64425
Miami,Miami,Dolphins,2016,1073132,524101,549031,6,65351
Miami,Miami,Dolphins,2016,1073132,524101,549031,7,65658
Miami,Miami,Dolphins,2016,1073132,524101,549031,8,NA
Miami,Miami,Dolphins,2016,1073132,524101,549031,9,65722
Miami,Miami,Dolphins,2016,1073132,524101,549031,10,55107
Miami,Miami,Dolphins,2016,1073132,524101,549031,11,83483
Miami,Miami,Dolphins,2016,1073132,524101,549031,12,65856
Miami,Miami,Dolphins,2016,1073132,524101,549031,13,70916
Miami,Miami,Dolphins,2016,1073132,524101,549031,14,65750
Miami,Miami,Dolphins,2016,1073132,524101,549031,15,78160
Miami,Miami,Dolphins,2016,1073132,524101,549031,16,64690
Miami,Miami,Dolphins,2016,1073132,524101,549031,17,66163
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,1,63816
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,2,66813
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,3,73813
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,4,66690
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,5,66683
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,6,NA
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,7,69596
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,8,60422
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,9,66807
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,10,78216
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,11,66808
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,12,63793
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,13,66860
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,14,62701
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,15,66820
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,16,77856
Minneapolis,Minnesota,Vikings,2016,1084502,534289,550213,17,66808
Foxborough,New England,Patriots,2016,1094772,534632,560140,1,64864
Foxborough,New England,Patriots,2016,1094772,534632,560140,2,66829
Foxborough,New England,Patriots,2016,1094772,534632,560140,3,66829
Foxborough,New England,Patriots,2016,1094772,534632,560140,4,66829
Foxborough,New England,Patriots,2016,1094772,534632,560140,5,67431
Foxborough,New England,Patriots,2016,1094772,534632,560140,6,66829
Foxborough,New England,Patriots,2016,1094772,534632,560140,7,66009
Foxborough,New England,Patriots,2016,1094772,534632,560140,8,70442
Foxborough,New England,Patriots,2016,1094772,534632,560140,9,NA
Foxborough,New England,Patriots,2016,1094772,534632,560140,10,66829
Foxborough,New England,Patriots,2016,1094772,534632,560140,11,70178
Foxborough,New England,Patriots,2016,1094772,534632,560140,12,78160
Foxborough,New England,Patriots,2016,1094772,534632,560140,13,66829
Foxborough,New England,Patriots,2016,1094772,534632,560140,14,66829
Foxborough,New England,Patriots,2016,1094772,534632,560140,15,76893
Foxborough,New England,Patriots,2016,1094772,534632,560140,16,66829
Foxborough,New England,Patriots,2016,1094772,534632,560140,17,66163
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,1,73028
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,2,77727
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,3,73003
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,4,60641
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,5,NA
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,6,73138
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,7,76282
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,8,73188
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,9,70178
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,10,73138
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,11,73288
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,12,73067
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,13,73137
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,14,62140
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,15,65072
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,16,73177
New Orleans,New Orleans,Saints,2016,1141039,584876,556163,17,70835
New York,New York,Giants,2016,1217320,630315,587005,1,92867
New York,New York,Giants,2016,1217320,630315,587005,2,77727
New York,New York,Giants,2016,1217320,630315,587005,3,78368
New York,New York,Giants,2016,1217320,630315,587005,4,66690
New York,New York,Giants,2016,1217320,630315,587005,5,78401
New York,New York,Giants,2016,1217320,630315,587005,6,78487
New York,New York,Giants,2016,1217320,630315,587005,7,74121
